"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","previous","poutcome","empvarrate","conspriceidx","consconfidx","euribor3m","nremployed","y"
44,"admin.","married","professional.course","no","no","no","cellular","nov","mon",353,1,1,"failure",-0.1,93.199997,-42,4.191,5195.7998,"no"
34,"admin.","married","high.school","unknown","yes","no","cellular","aug","fri",96,1,0,"nonexistent",1.4,93.444,-36.099998,4.9629998,5228.1001,"no"
41,"technician","divorced","university.degree","no","no","no","cellular","aug","fri",519,1,0,"nonexistent",1.4,93.444,-36.099998,4.9660001,5228.1001,"yes"
57,"blue-collar","married","basic.9y","unknown","yes","no","cellular","jul","tue",101,3,0,"nonexistent",1.4,93.917999,-42.700001,4.961,5228.1001,"no"
31,"technician","married","professional.course","no","no","yes","cellular","nov","fri",161,5,0,"nonexistent",-0.1,93.199997,-42,4.0209999,5195.7998,"no"
30,"self-employed","married","professional.course","unknown","yes","no","cellular","nov","tue",273,2,0,"nonexistent",-0.1,93.199997,-42,4.1529999,5195.7998,"no"
41,"unknown","single","basic.9y","no","no","yes","telephone","may","mon",369,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
48,"housemaid","married","professional.course","no","yes","no","cellular","jul","wed",496,2,2,"success",-1.7,94.214996,-40.299999,0.89600003,4991.6001,"yes"
46,"blue-collar","married","professional.course","no","no","no","cellular","aug","thu",99,5,0,"nonexistent",-2.9000001,92.200996,-31.4,0.88300002,5076.2002,"no"
28,"blue-collar","single","basic.9y","no","no","no","telephone","may","fri",489,2,0,"nonexistent",1.1,93.994003,-36.400002,4.8590002,5191,"no"
29,"admin.","single","high.school","no","yes","yes","cellular","aug","mon",63,4,0,"nonexistent",1.4,93.444,-36.099998,4.9650002,5228.1001,"no"
49,"technician","divorced","university.degree","unknown","yes","yes","telephone","may","wed",297,8,0,"nonexistent",1.1,93.994003,-36.400002,4.8579998,5191,"no"
35,"student","single","university.degree","unknown","yes","no","telephone","jun","mon",178,4,0,"nonexistent",1.4,94.464996,-41.799999,4.96,5228.1001,"no"
52,"blue-collar","married","basic.9y","no","yes","yes","telephone","jun","fri",241,2,0,"nonexistent",1.4,94.464996,-41.799999,4.9590001,5228.1001,"no"
51,"blue-collar","married","basic.4y","no","no","no","cellular","may","wed",254,2,1,"failure",-1.8,92.892998,-46.200001,1.281,5099.1001,"no"
33,"unemployed","married","high.school","unknown","unknown","unknown","cellular","jul","thu",268,1,0,"nonexistent",1.4,93.917999,-42.700001,4.9679999,5228.1001,"no"
71,"retired","married","basic.4y","no","yes","yes","cellular","oct","tue",120,1,1,"success",-3.4000001,92.431,-26.9,0.72799999,5017.5,"no"
43,"admin.","married","university.degree","unknown","yes","no","cellular","jul","wed",290,13,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
42,"services","single","high.school","no","no","no","cellular","apr","fri",544,3,1,"failure",-1.8,93.074997,-47.099998,1.405,5099.1001,"no"
25,"admin.","single","university.degree","no","yes","no","cellular","may","tue",427,1,0,"nonexistent",-1.8,92.892998,-46.200001,1.266,5099.1001,"yes"
54,"admin.","married","high.school","no","no","no","telephone","jun","thu",361,1,0,"nonexistent",1.4,94.464996,-41.799999,4.961,5228.1001,"no"
33,"admin.","single","university.degree","no","no","no","telephone","jul","wed",67,2,0,"nonexistent",1.4,93.917999,-42.700001,4.9629998,5228.1001,"no"
40,"services","divorced","basic.6y","no","no","yes","telephone","jun","fri",386,1,0,"nonexistent",1.4,94.464996,-41.799999,4.967,5228.1001,"no"
58,"technician","married","basic.4y","no","no","yes","cellular","oct","wed",867,2,2,"success",-3.4000001,92.431,-26.9,0.74000001,5017.5,"no"
34,"management","married","university.degree","no","yes","no","telephone","may","tue",99,2,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
52,"admin.","married","high.school","no","yes","yes","cellular","aug","wed",352,1,0,"nonexistent",1.4,93.444,-36.099998,4.9640002,5228.1001,"no"
60,"retired","married","high.school","unknown","no","no","telephone","jul","fri",133,7,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
31,"self-employed","single","university.degree","no","yes","no","cellular","nov","mon",113,2,1,"failure",-0.1,93.199997,-42,4.191,5195.7998,"no"
36,"services","single","high.school","no","no","yes","telephone","apr","fri",514,2,0,"nonexistent",-1.8,93.074997,-47.099998,1.479,5099.1001,"no"
30,"technician","single","high.school","no","yes","no","cellular","may","wed",202,3,0,"nonexistent",-1.8,92.892998,-46.200001,1.281,5099.1001,"no"
50,"blue-collar","married","basic.4y","no","yes","yes","telephone","nov","tue",234,3,0,"nonexistent",-0.1,93.199997,-42,4.1529999,5195.7998,"no"
36,"technician","single","professional.course","no","no","no","telephone","may","mon",124,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
44,"services","divorced","high.school","no","no","no","telephone","may","thu",71,5,0,"nonexistent",1.1,93.994003,-36.400002,4.8600001,5191,"no"
28,"self-employed","single","university.degree","no","no","no","cellular","jul","thu",178,1,2,"failure",-1.7,94.214996,-40.299999,0.84600002,4991.6001,"no"
39,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","thu",193,2,0,"nonexistent",1.1,93.994003,-36.400002,4.855,5191,"no"
54,"blue-collar","married","basic.4y","unknown","yes","no","cellular","aug","wed",60,1,0,"nonexistent",1.4,93.444,-36.099998,4.9650002,5228.1001,"no"
55,"management","married","unknown","unknown","yes","no","telephone","may","mon",272,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
42,"blue-collar","single","basic.9y","no","no","no","telephone","jun","mon",306,5,0,"nonexistent",1.4,94.464996,-41.799999,4.961,5228.1001,"no"
31,"admin.","divorced","professional.course","no","yes","no","cellular","mar","tue",292,2,1,"failure",-1.8,93.369003,-34.799999,0.65499997,5008.7002,"yes"
33,"admin.","married","university.degree","no","yes","yes","cellular","may","thu",444,1,0,"nonexistent",-1.8,92.892998,-46.200001,1.266,5099.1001,"no"
39,"admin.","married","basic.6y","unknown","yes","yes","telephone","may","tue",88,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8559999,5191,"no"
29,"blue-collar","single","basic.9y","unknown","no","no","cellular","jul","tue",534,1,0,"nonexistent",1.4,93.917999,-42.700001,4.961,5228.1001,"no"
54,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","wed",783,2,0,"nonexistent",1.1,93.994003,-36.400002,4.8579998,5191,"yes"
32,"services","married","high.school","no","yes","no","cellular","may","fri",76,1,0,"nonexistent",-1.8,92.892998,-46.200001,1.313,5099.1001,"no"
39,"services","married","basic.6y","unknown","yes","no","telephone","jul","wed",183,2,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
43,"technician","single","university.degree","no","yes","no","telephone","jul","fri",54,7,0,"nonexistent",1.4,93.917999,-42.700001,4.9569998,5228.1001,"no"
29,"admin.","married","high.school","no","no","no","cellular","may","thu",329,1,1,"success",-1.8,92.892998,-46.200001,1.327,5099.1001,"no"
40,"services","divorced","high.school","no","yes","no","telephone","jun","fri",685,3,0,"nonexistent",1.4,94.464996,-41.799999,4.967,5228.1001,"yes"
50,"management","divorced","university.degree","no","yes","no","cellular","nov","fri",21,11,0,"nonexistent",-0.1,93.199997,-42,4.0209999,5195.7998,"no"
36,"blue-collar","married","high.school","no","yes","no","cellular","jul","wed",77,11,0,"nonexistent",1.4,93.917999,-42.700001,4.9629998,5228.1001,"no"
34,"unemployed","married","university.degree","no","yes","no","cellular","nov","thu",266,3,0,"nonexistent",-0.1,93.199997,-42,4.0760002,5195.7998,"no"
39,"services","married","university.degree","no","no","no","cellular","apr","thu",237,1,0,"nonexistent",-1.8,93.074997,-47.099998,1.365,5099.1001,"yes"
35,"unknown","single","basic.4y","unknown","no","no","telephone","may","thu",82,1,0,"nonexistent",1.1,93.994003,-36.400002,4.855,5191,"no"
25,"blue-collar","single","basic.9y","no","yes","no","cellular","may","mon",165,1,0,"nonexistent",-1.8,92.892998,-46.200001,1.244,5099.1001,"no"
34,"management","single","university.degree","no","no","yes","cellular","may","fri",662,4,0,"nonexistent",-1.8,92.892998,-46.200001,1.313,5099.1001,"yes"
32,"admin.","single","university.degree","no","no","no","telephone","nov","thu",65,2,0,"nonexistent",-0.1,93.199997,-42,4.0760002,5195.7998,"no"
32,"admin.","divorced","high.school","no","unknown","unknown","cellular","jul","thu",81,4,0,"nonexistent",1.4,93.917999,-42.700001,4.9679999,5228.1001,"no"
22,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","thu",448,1,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
31,"admin.","married","university.degree","no","yes","no","telephone","aug","fri",43,1,0,"nonexistent",1.4,93.444,-36.099998,4.9629998,5228.1001,"no"
29,"admin.","single","high.school","no","yes","no","telephone","may","thu",362,3,0,"nonexistent",1.1,93.994003,-36.400002,4.8600001,5191,"no"
39,"unemployed","married","high.school","no","no","no","cellular","may","wed",100,1,0,"nonexistent",-1.8,92.892998,-46.200001,1.334,5099.1001,"no"
50,"blue-collar","married","basic.4y","unknown","yes","no","telephone","jun","fri",91,1,0,"nonexistent",1.4,94.464996,-41.799999,4.967,5228.1001,"no"
31,"admin.","single","university.degree","no","yes","no","telephone","jun","tue",116,1,0,"nonexistent",1.4,94.464996,-41.799999,4.8639998,5228.1001,"no"
36,"self-employed","single","university.degree","no","no","no","cellular","jun","mon",177,1,0,"nonexistent",-2.9000001,92.962997,-40.799999,1.26,5076.2002,"yes"
30,"admin.","single","university.degree","no","no","no","cellular","aug","tue",365,1,0,"nonexistent",1.4,93.444,-36.099998,4.9660001,5228.1001,"no"
25,"blue-collar","single","basic.4y","no","no","no","telephone","may","wed",149,3,0,"nonexistent",1.1,93.994003,-36.400002,4.8579998,5191,"no"
37,"technician","married","professional.course","no","yes","no","telephone","may","thu",175,2,0,"nonexistent",1.1,93.994003,-36.400002,4.8600001,5191,"no"
20,"student","single","high.school","no","no","no","cellular","aug","thu",347,2,0,"nonexistent",-2.9000001,92.200996,-31.4,0.87300003,5076.2002,"no"
56,"admin.","divorced","high.school","no","yes","no","telephone","may","tue",196,3,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
49,"admin.","divorced","high.school","no","yes","no","telephone","jun","mon",537,5,0,"nonexistent",1.4,94.464996,-41.799999,4.8649998,5228.1001,"no"
52,"blue-collar","married","basic.4y","unknown","yes","no","cellular","jul","fri",2015,1,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"yes"
48,"blue-collar","married","basic.9y","no","no","no","telephone","may","tue",284,2,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
31,"blue-collar","married","basic.6y","no","yes","no","telephone","jun","wed",406,2,0,"nonexistent",1.4,94.464996,-41.799999,4.8639998,5228.1001,"no"
44,"unemployed","divorced","basic.9y","no","no","no","cellular","apr","wed",114,1,0,"nonexistent",-1.8,93.074997,-47.099998,1.415,5099.1001,"no"
40,"services","single","high.school","unknown","yes","no","telephone","jun","mon",89,1,0,"nonexistent",1.4,94.464996,-41.799999,4.8649998,5228.1001,"no"
49,"blue-collar","married","basic.9y","no","yes","no","telephone","may","wed",87,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8590002,5191,"no"
36,"blue-collar","married","basic.4y","unknown","no","no","cellular","may","tue",234,1,0,"nonexistent",-1.8,92.892998,-46.200001,1.344,5099.1001,"no"
45,"housemaid","married","basic.4y","no","yes","no","cellular","jul","tue",241,4,0,"nonexistent",1.4,93.917999,-42.700001,4.961,5228.1001,"no"
25,"admin.","single","unknown","no","no","no","telephone","may","fri",48,4,0,"nonexistent",1.1,93.994003,-36.400002,4.8639998,5191,"no"
33,"blue-collar","married","basic.9y","no","yes","yes","cellular","may","mon",70,1,0,"nonexistent",-1.8,92.892998,-46.200001,1.2640001,5099.1001,"no"
53,"services","married","high.school","unknown","yes","no","telephone","jun","thu",75,1,0,"nonexistent",1.4,94.464996,-41.799999,4.961,5228.1001,"no"
37,"blue-collar","married","high.school","unknown","yes","no","cellular","may","thu",71,1,1,"failure",-1.8,92.892998,-46.200001,1.266,5099.1001,"no"
52,"entrepreneur","married","basic.9y","unknown","yes","no","telephone","jun","mon",699,2,0,"nonexistent",1.4,94.464996,-41.799999,4.961,5228.1001,"no"
44,"admin.","married","university.degree","unknown","yes","yes","cellular","aug","thu",163,1,0,"nonexistent",1.4,93.444,-36.099998,4.9679999,5228.1001,"no"
31,"admin.","married","basic.9y","no","yes","no","cellular","jul","tue",779,2,0,"nonexistent",1.4,93.917999,-42.700001,4.961,5228.1001,"no"
32,"admin.","married","high.school","no","yes","no","cellular","may","mon",171,2,0,"nonexistent",-1.8,92.892998,-46.200001,1.244,5099.1001,"no"
48,"admin.","married","university.degree","no","yes","yes","cellular","nov","tue",122,1,1,"failure",-0.1,93.199997,-42,4.1529999,5195.7998,"no"
33,"blue-collar","single","high.school","no","no","no","cellular","may","mon",2301,1,0,"nonexistent",-1.8,92.892998,-46.200001,1.244,5099.1001,"yes"
42,"management","single","university.degree","no","no","no","cellular","oct","mon",146,1,0,"nonexistent",-3.4000001,92.431,-26.9,0.74299997,5017.5,"yes"
35,"blue-collar","single","high.school","no","yes","yes","cellular","may","tue",259,3,0,"nonexistent",-1.8,92.892998,-46.200001,1.291,5099.1001,"no"
35,"blue-collar","married","basic.9y","no","yes","no","telephone","may","wed",162,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8579998,5191,"no"
57,"admin.","married","university.degree","no","yes","no","telephone","may","thu",213,4,0,"nonexistent",1.1,93.994003,-36.400002,4.8600001,5191,"no"
24,"student","single","unknown","no","yes","no","cellular","aug","fri",438,1,1,"success",-2.9000001,92.200996,-31.4,0.84899998,5076.2002,"yes"
59,"management","married","basic.4y","unknown","unknown","unknown","cellular","may","thu",165,4,1,"failure",-1.8,92.892998,-46.200001,1.266,5099.1001,"no"
39,"admin.","single","university.degree","no","no","no","cellular","aug","thu",421,1,0,"nonexistent",1.4,93.444,-36.099998,4.9640002,5228.1001,"no"
42,"management","married","university.degree","unknown","yes","no","telephone","may","wed",265,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8590002,5191,"no"
32,"services","single","professional.course","no","yes","no","cellular","jun","tue",297,1,2,"failure",-2.9000001,92.962997,-40.799999,1.262,5076.2002,"no"
36,"blue-collar","married","high.school","no","yes","no","cellular","jul","wed",295,1,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
50,"admin.","married","university.degree","no","yes","no","cellular","dec","tue",410,3,0,"nonexistent",-3,92.712997,-33,0.708,5023.5,"yes"
30,"technician","single","university.degree","no","yes","no","telephone","jun","mon",342,1,0,"nonexistent",1.4,94.464996,-41.799999,4.96,5228.1001,"no"
20,"entrepreneur","single","high.school","no","no","no","telephone","may","thu",598,3,0,"nonexistent",1.1,93.994003,-36.400002,4.855,5191,"no"
31,"admin.","single","university.degree","unknown","yes","no","cellular","may","fri",266,3,0,"nonexistent",-1.8,92.892998,-46.200001,1.313,5099.1001,"no"
44,"admin.","married","university.degree","unknown","no","no","cellular","nov","fri",311,1,0,"nonexistent",-0.1,93.199997,-42,4.0209999,5195.7998,"no"
46,"blue-collar","married","university.degree","no","yes","yes","telephone","jun","tue",436,5,0,"nonexistent",1.4,94.464996,-41.799999,4.961,5228.1001,"no"
31,"technician","single","university.degree","unknown","yes","no","cellular","aug","fri",1123,2,0,"nonexistent",1.4,93.444,-36.099998,4.9640002,5228.1001,"yes"
37,"technician","divorced","professional.course","no","no","no","cellular","aug","fri",780,2,0,"nonexistent",1.4,93.444,-36.099998,4.9660001,5228.1001,"yes"
45,"blue-collar","married","basic.4y","unknown","yes","no","telephone","jun","mon",107,2,0,"nonexistent",1.4,94.464996,-41.799999,4.96,5228.1001,"no"
28,"entrepreneur","married","basic.4y","unknown","yes","no","telephone","may","wed",565,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8590002,5191,"no"
41,"technician","married","university.degree","no","no","no","telephone","may","mon",156,5,0,"nonexistent",1.1,93.994003,-36.400002,4.8579998,5191,"no"
51,"technician","married","university.degree","no","yes","no","cellular","mar","thu",278,2,0,"nonexistent",-1.8,92.843002,-50,1.538,5099.1001,"no"
41,"blue-collar","married","high.school","no","no","no","cellular","apr","mon",239,1,0,"nonexistent",-1.8,93.074997,-47.099998,1.405,5099.1001,"no"
33,"self-employed","married","basic.9y","no","no","no","telephone","jun","fri",330,1,0,"nonexistent",1.4,94.464996,-41.799999,4.967,5228.1001,"no"
59,"technician","single","basic.6y","no","no","no","telephone","aug","tue",181,1,0,"nonexistent",-2.9000001,92.200996,-31.4,0.88300002,5076.2002,"no"
40,"admin.","single","university.degree","no","yes","no","telephone","may","fri",28,3,0,"nonexistent",1.1,93.994003,-36.400002,4.8639998,5191,"no"
